Date,Open,High,Low,Close,Adj Close,Volume
12-10-2023,590.799988,593,585,586.049988,586.049988,11983797
13-10-2023,577.75,581.299988,574.799988,576.150024,576.150024,19064577
16-10-2023,576,578.75,571.5,575.650024,575.650024,11290293
17-10-2023,577.700012,579.950012,575.299988,576.450012,576.450012,10765224
18-10-2023,577.75,579.25,569.349976,572.650024,572.650024,11777454
19-10-2023,569.799988,574,567,571.200012,571.200012,11441499
20-10-2023,569.900024,570,562.099976,563.099976,563.099976,11110988
23-10-2023,563.099976,566,551,552.950012,552.950012,11875035
25-10-2023,558.599976,560.799988,553.599976,556.200012,556.200012,12134624
26-10-2023,551.450012,552.900024,543.200012,547,547,19424825
27-10-2023,550,562.5,550,561.150024,561.150024,10415296
30-10-2023,563,566.700012,556.5,565.200012,565.200012,8593704
31-10-2023,567,569.5,563.150024,565.549988,565.549988,13039696
01-11-2023,566.25,569.650024,563.849976,566.400024,566.400024,13573856
