Date,Open,High,Low,Close,Adj Close,Volume
2023-06-28,1840.050049,1848.000000,1830.000000,1840.449951,1838.937012,122341
2023-06-30,1840.500000,1851.000000,1832.900024,1847.199951,1845.681396,38433
2023-07-03,null,null,null,null,null,null
2023-07-04,null,null,null,null,null,null
2023-07-05,null,null,null,null,null,null
2023-07-06,null,null,null,null,null,null
2023-07-07,1876.949951,1876.949951,1850.849976,1853.550049,1852.026245,37563
2023-07-10,1853.550049,1873.500000,1845.000000,1866.050049,1864.515991,57958
2023-07-11,null,null,null,null,null,null
2023-07-12,null,null,null,null,null,null
2023-07-13,null,null,null,null,null,null
2023-07-14,1869.000000,1886.849976,1860.000000,1868.750000,1867.213745,22640
2023-07-17,1872.000000,1899.599976,1866.949951,1895.900024,1894.341431,23718
2023-07-18,null,null,null,null,null,null
2023-07-19,1892.050049,1914.500000,1892.050049,1906.250000,1904.682983,91471
2023-07-20,1900.000000,1962.000000,1893.599976,1957.400024,1955.790894,70643
2023-07-21,1956.800049,1987.000000,1950.800049,1971.099976,1969.479614,141308
2023-07-24,1957.949951,1957.949951,1887.800049,1896.150024,1894.591309,156048
2023-07-25,null,null,null,null,null,null
2023-07-26,1870.150024,1897.550049,1870.150024,1895.949951,1894.391357,20262
2023-07-27,null,null,null,null,null,null
2023-07-28,1873.949951,1885.199951,1860.099976,1877.000000,1875.457031,53287
2023-07-31,null,null,null,null,null,null
2023-08-01,null,null,null,null,null,null
2023-08-02,null,null,null,null,null,null
2023-08-03,1824.000000,1833.400024,1806.250000,1824.650024,1823.150024,34495
2023-08-04,1832.300049,1843.000000,1812.599976,1839.250000,1839.250000,69551
2023-08-07,1840.000000,1841.599976,1826.500000,1831.349976,1831.349976,46520
2023-08-08,1828.050049,1842.599976,1822.599976,1827.949951,1827.949951,32140
2023-08-09,1829.050049,1833.949951,1817.650024,1830.300049,1830.300049,17991
2023-08-10,1825.000000,1832.000000,1796.750000,1800.400024,1800.400024,37798
2023-08-11,1795.199951,1800.400024,1782.050049,1791.900024,1791.900024,35382
2023-08-14,1790.000000,1802.000000,1784.400024,1792.400024,1792.400024,74609
2023-08-16,1792.349976,1792.349976,1778.000000,1786.250000,1786.250000,15027
2023-08-17,1778.099976,1788.099976,1762.650024,1765.750000,1765.750000,79204
2023-08-18,1763.000000,1768.550049,1747.000000,1750.449951,1750.449951,95008
2023-08-21,1750.000000,1772.800049,1748.900024,1761.400024,1761.400024,24211
2023-08-22,1771.750000,1771.750000,1760.000000,1763.599976,1763.599976,80781
2023-08-23,1773.949951,1781.250000,1754.300049,1779.900024,1779.900024,66824
2023-08-24,1782.050049,1799.000000,1776.000000,1779.949951,1779.949951,32730
2023-08-25,1783.000000,1789.449951,1766.949951,1780.000000,1780.000000,552946
2023-08-28,1776.050049,1796.000000,1775.000000,1790.400024,1790.400024,126338
2023-08-29,1793.050049,1797.050049,1779.199951,1781.900024,1781.900024,39063
2023-08-30,1785.099976,1790.000000,1767.800049,1775.750000,1775.750000,47293
2023-08-31,1775.750000,1783.900024,1754.500000,1759.599976,1759.599976,67692
2023-09-01,1765.000000,1779.000000,1754.300049,1771.300049,1771.300049,89011
2023-09-04,1770.050049,1789.050049,1757.300049,1762.400024,1762.400024,132139
2023-09-05,1763.099976,1782.500000,1763.099976,1770.949951,1770.949951,73705
2023-09-06,1775.699951,1777.550049,1760.800049,1770.550049,1770.550049,29479
2023-09-07,1773.050049,1792.000000,1764.750000,1788.949951,1788.949951,144542
2023-09-08,1799.849976,1805.699951,1782.199951,1793.050049,1793.050049,182933
2023-09-11,1804.500000,1811.699951,1795.599976,1807.800049,1807.800049,37390
2023-09-12,1821.750000,1821.750000,1796.400024,1811.250000,1811.250000,35379
2023-09-13,1800.000000,1835.550049,1800.000000,1824.050049,1824.050049,155537
2023-09-14,1834.949951,1834.949951,1814.449951,1821.500000,1821.500000,33077
2023-09-15,1813.550049,1823.550049,1810.349976,1815.949951,1815.949951,28417
2023-09-18,1805.150024,1812.550049,1795.000000,1797.500000,1797.500000,75417
2023-09-20,1789.750000,1803.099976,1776.300049,1790.099976,1790.099976,29822
2023-09-21,1785.000000,1790.000000,1753.000000,1756.349976,1756.349976,90909
2023-09-22,1756.349976,1769.949951,1752.500000,1756.550049,1756.550049,75533
2023-09-25,1764.000000,1789.000000,1757.000000,1784.699951,1784.699951,56567
2023-09-26,1786.599976,1786.599976,1754.800049,1762.650024,1762.650024,55771
